log_id,user_id,product_id,session_id,action,timestamp,reject_reason
6792,979,1168,sess_2513,purchase,2026-05-02 18:20:20.216529,Orphan product_id
6806,170,1166,sess_127,purchase,2025-07-04 23:31:22.216529,Orphan product_id
6808,599,1133,sess_391,add_to_cart,2025-10-13 04:33:56.216529,Orphan product_id
6809,852,276,sess_1058,add_to_cart,2025-07-25 12:13:18.216529,Orphan product_id
6810,411,1127,sess_1336,add_to_cart,2025-10-11 21:35:07.216529,Orphan product_id
6846,348,1119,sess_499,view,2025-07-02 18:24:29.216529,Orphan product_id
6849,1002,1153,sess_186,view,2025-07-01 17:31:28.216529,Orphan product_id
6851,132,1109,sess_2391,add_to_cart,2026-03-05 08:55:18.216529,Orphan product_id
6853,236,1176,sess_2372,add_to_cart,2025-08-14 04:55:41.216529,Orphan product_id
6879,143,1177,sess_296,add_to_cart,2026-01-17 02:51:39.216529,Orphan product_id
6892,4,1003,sess_4481,add_to_cart,2026-05-08 00:10:56.216529,Orphan product_id
6918,883,1107,sess_1293,purchase,2025-12-23 01:38:01.216529,Orphan product_id
6932,800,1157,sess_4073,add_to_cart,2026-05-25 15:19:22.216529,Orphan product_id
6957,840,1146,sess_416,view,2025-11-02 21:21:26.216529,Orphan product_id
6973,637,1127,sess_4562,view,2025-12-22 01:08:55.216529,Orphan product_id
6978,156,1182,sess_3866,add_to_cart,2026-04-17 11:16:57.216529,Orphan product_id
6990,883,208,sess_3672,add_to_cart,2025-10-06 22:18:04.216529,Orphan product_id
6992,924,1141,sess_2087,add_to_cart,2025-07-09 07:32:13.216529,Orphan product_id
7004,716,276,sess_3424,view,2025-08-12 16:17:09.218542,Orphan product_id
7020,804,1159,sess_2605,add_to_cart,2026-02-26 07:10:46.218542,Orphan product_id
7021,282,1107,sess_736,add_to_cart,2026-03-08 00:21:26.218542,Orphan product_id
7025,242,1117,sess_2134,purchase,2025-09-13 16:09:48.218542,Orphan product_id
7027,1041,1153,sess_4026,add_to_cart,2026-01-19 23:53:04.218542,Orphan product_id
7029,1027,1149,sess_3647,purchase,2025-12-27 07:12:01.218542,Orphan product_id
7033,407,1122,sess_3030,purchase,2025-08-03 20:41:09.218542,Orphan product_id
7034,379,1145,sess_1082,purchase,2025-12-21 10:23:10.218542,Orphan product_id
7035,303,1108,sess_1654,purchase,2025-09-22 23:29:01.218542,Orphan product_id
7047,949,1166,sess_2634,purchase,2026-05-06 01:03:32.218542,Orphan product_id
7063,781,1120,sess_2401,view,2026-01-07 15:01:14.218542,Orphan product_id
7075,658,1134,sess_1666,view,2025-11-10 07:35:32.218542,Orphan product_id
7082,442,1181,sess_1638,view,2025-09-20 05:30:41.218542,Orphan product_id
7093,548,1151,sess_3382,purchase,2025-10-29 16:47:52.218542,Orphan product_id
7105,915,1186,sess_4242,view,2026-06-01 23:53:16.218542,Orphan product_id
7124,1188,1167,sess_2983,purchase,2026-03-12 04:39:56.218542,Orphan product_id
7140,569,1110,sess_1827,view,2025-06-24 02:57:37.218542,Orphan product_id
7146,1027,790,sess_40,purchase,2026-03-03 11:27:18.218542,Orphan product_id
7187,439,1125,sess_1100,purchase,2026-02-23 10:27:56.218542,Orphan product_id
7202,154,1114,sess_812,view,2025-11-12 12:33:14.219548,Orphan product_id
7221,27,1168,sess_2493,view,2025-12-30 04:41:37.219548,Orphan product_id
7231,547,1176,sess_361,add_to_cart,2026-05-17 14:23:02.219548,Orphan product_id
7233,441,1185,sess_12,add_to_cart,2025-11-08 06:08:53.219548,Orphan product_id
7245,1126,1140,sess_1460,view,2025-11-05 20:14:03.219548,Orphan product_id
7257,623,647,sess_1157,add_to_cart,2025-11-02 10:41:00.219548,Orphan product_id
7261,1,1126,sess_1951,view,2025-06-22 21:05:24.219548,Orphan product_id
7268,1145,1112,sess_4599,view,2026-04-14 12:29:08.219548,Orphan product_id
7271,754,1190,sess_744,view,2025-12-23 22:52:21.219548,Orphan product_id
7313,980,1198,sess_4407,purchase,2025-12-30 06:56:04.219548,Orphan product_id
7335,918,1198,sess_2879,purchase,2025-12-06 22:52:02.219548,Orphan product_id
7338,1020,1153,sess_4759,purchase,2026-01-26 19:24:25.219548,Orphan product_id
7339,523,1131,sess_2740,add_to_cart,2025-07-30 00:15:47.219548,Orphan product_id
7351,540,600,sess_1576,purchase,2025-08-29 05:15:00.219548,Orphan product_id
7365,517,801,sess_1140,add_to_cart,2025-06-24 12:16:03.219548,Orphan product_id
7374,830,1116,sess_1696,purchase,2026-04-30 15:00:20.219548,Orphan product_id
7380,313,1037,sess_2207,add_to_cart,2025-11-26 15:35:24.219548,Orphan product_id
7429,361,1165,sess_561,view,2026-05-09 06:01:44.219548,Orphan product_id
7431,62,1122,sess_1754,view,2025-06-29 10:00:23.219548,Orphan product_id
7438,455,1127,sess_1390,purchase,2026-05-24 06:19:15.219548,Orphan product_id
7450,1078,1140,sess_3363,purchase,2026-06-06 15:14:48.219548,Orphan product_id
7453,751,1199,sess_2392,view,2025-11-14 18:20:45.219548,Orphan product_id
7454,411,1144,sess_3277,add_to_cart,2025-06-13 06:10:27.219548,Orphan product_id
7461,1044,1169,sess_771,add_to_cart,2025-07-23 08:17:06.219548,Orphan product_id
7467,504,1138,sess_2829,purchase,2025-11-14 21:42:56.219548,Orphan product_id
7498,1095,1163,sess_4884,view,2026-02-27 12:47:14.219548,Orphan product_id
7509,121,1167,sess_1463,purchase,2026-03-26 11:57:37.219548,Orphan product_id
7550,954,1037,sess_2440,add_to_cart,2025-11-29 12:33:38.219548,Orphan product_id
7569,941,1172,sess_4359,view,2025-06-18 23:16:39.219548,Orphan product_id
7579,10,1111,sess_1102,purchase,2025-09-19 04:49:46.219548,Orphan product_id
7584,85,891,sess_57,purchase,2026-01-23 23:16:55.222317,Orphan product_id
7596,3,1127,sess_996,view,2025-10-15 22:45:01.222317,Orphan product_id
7597,118,1177,sess_73,view,2025-10-20 10:25:58.222317,Orphan product_id
7598,1104,1161,sess_1173,add_to_cart,2026-01-18 20:41:45.222317,Orphan product_id
7617,426,1168,sess_3742,add_to_cart,2025-08-08 12:41:14.222317,Orphan product_id
7619,998,1134,sess_2620,view,2025-12-10 05:56:37.222317,Orphan product_id
7621,202,1160,sess_1859,purchase,2026-02-17 16:48:22.222317,Orphan product_id
7678,535,1187,sess_2862,purchase,2025-07-02 17:42:11.222317,Orphan product_id
7692,471,1124,sess_4729,view,2026-04-18 06:15:30.222317,Orphan product_id
7694,50,1119,sess_2073,add_to_cart,2026-04-13 14:07:27.222317,Orphan product_id
7729,629,1129,sess_56,view,2025-12-04 18:00:47.222317,Orphan product_id
7757,872,1133,sess_3340,purchase,2025-09-10 19:43:22.222317,Orphan product_id
7759,103,1003,sess_3695,add_to_cart,2026-01-11 14:35:09.222317,Orphan product_id
7770,651,1121,sess_3439,add_to_cart,2025-08-29 08:19:36.222317,Orphan product_id
7797,907,1191,sess_3193,purchase,2026-03-06 22:43:54.222317,Orphan product_id
7801,235,647,sess_2935,view,2025-09-13 01:29:53.222317,Orphan product_id
7809,459,208,sess_3282,purchase,2025-11-29 13:06:37.222317,Orphan product_id
7832,211,1185,sess_336,view,2026-04-18 04:53:35.222317,Orphan product_id
7840,331,1153,sess_3655,view,2025-07-09 10:40:13.222317,Orphan product_id
7853,591,1128,sess_257,view,2025-12-15 08:08:05.222317,Orphan product_id
7855,908,1130,sess_4485,purchase,2026-03-15 13:33:00.222317,Orphan product_id
7860,327,1139,sess_1075,add_to_cart,2026-02-03 20:40:13.222317,Orphan product_id
7875,204,1152,sess_2046,purchase,2026-04-14 20:14:23.222317,Orphan product_id
7878,118,1149,sess_3796,add_to_cart,2025-07-05 23:22:19.222317,Orphan product_id
7887,345,1189,sess_1303,purchase,2026-05-02 05:04:34.222317,Orphan product_id
7897,557,1134,sess_4629,add_to_cart,2025-06-11 10:43:21.222317,Orphan product_id
7911,1090,1190,sess_3645,add_to_cart,2025-09-14 08:23:37.222317,Orphan product_id
7918,1002,1142,sess_2692,add_to_cart,2025-11-13 04:29:10.222317,Orphan product_id
7939,2,1157,sess_462,add_to_cart,2026-03-17 17:41:50.222317,Orphan product_id
7961,1038,1187,sess_2020,purchase,2025-08-04 02:23:02.222317,Orphan product_id
7968,561,1134,sess_3721,add_to_cart,2026-01-15 15:33:37.222317,Orphan product_id
8016,1034,1154,sess_326,view,2025-10-18 00:26:54.222317,Orphan product_id
8035,862,1138,sess_677,add_to_cart,2025-10-30 00:19:18.222317,Orphan product_id
8063,873,1172,sess_3921,add_to_cart,2026-03-06 19:10:00.222317,Orphan product_id
8066,300,1119,sess_1150,view,2025-08-31 00:22:45.222317,Orphan product_id
8074,728,208,sess_904,purchase,2026-01-22 07:12:13.222317,Orphan product_id
8083,961,801,sess_2917,purchase,2025-08-14 04:04:44.222317,Orphan product_id
8091,1185,1118,sess_4556,view,2026-01-13 09:11:07.224321,Orphan product_id
8094,520,790,sess_3847,purchase,2026-02-23 05:28:17.224321,Orphan product_id
8098,909,208,sess_740,view,2025-06-13 18:22:05.224321,Orphan product_id
8101,717,1125,sess_3013,view,2026-06-09 16:50:03.224321,Orphan product_id
8117,589,1159,sess_1723,purchase,2025-09-05 21:48:36.224321,Orphan product_id
8136,252,1157,sess_3709,purchase,2025-12-05 22:10:43.224321,Orphan product_id
8150,963,1170,sess_320,view,2025-09-09 09:31:48.224321,Orphan product_id
8151,1015,1120,sess_3861,add_to_cart,2026-04-09 22:18:50.224321,Orphan product_id
8167,732,1145,sess_4662,add_to_cart,2026-01-21 07:10:53.224321,Orphan product_id
8172,1188,556,sess_3391,purchase,2025-07-22 13:34:39.224321,Orphan product_id
8185,35,1190,sess_4467,purchase,2025-07-04 22:40:34.224321,Orphan product_id
8201,1182,1158,sess_2838,purchase,2025-10-25 18:27:46.224321,Orphan product_id
8209,653,1122,sess_4192,add_to_cart,2025-06-14 21:15:13.224321,Orphan product_id
8295,971,1197,sess_1661,view,2026-01-07 11:06:29.224321,Orphan product_id
8296,1119,1199,sess_3064,add_to_cart,2025-08-22 03:56:26.224321,Orphan product_id
8297,566,1158,sess_415,purchase,2026-01-31 22:16:34.224321,Orphan product_id
8308,1,600,sess_3274,view,2026-04-18 08:22:48.224321,Orphan product_id
8312,620,1175,sess_3520,purchase,2025-07-19 16:46:07.224321,Orphan product_id
8337,792,1197,sess_4783,view,2026-05-30 12:45:53.224321,Orphan product_id
8344,711,1175,sess_4545,add_to_cart,2025-08-15 16:32:32.224321,Orphan product_id
8377,410,1140,sess_2178,view,2026-05-10 03:37:57.224321,Orphan product_id
8380,386,1191,sess_1909,view,2025-10-19 12:21:51.224321,Orphan product_id
8387,858,1107,sess_1233,add_to_cart,2026-02-20 21:47:27.224321,Orphan product_id
8402,37,1171,sess_3742,add_to_cart,2025-08-12 07:10:29.224321,Orphan product_id
8433,778,1199,sess_2346,add_to_cart,2025-08-17 03:38:06.224321,Orphan product_id
8435,575,1166,sess_771,purchase,2026-01-13 14:24:35.224321,Orphan product_id
8467,882,556,sess_1805,add_to_cart,2025-10-19 14:24:14.224321,Orphan product_id
8471,790,1126,sess_3595,purchase,2026-03-09 00:50:47.224321,Orphan product_id
8501,1036,1195,sess_1467,view,2025-11-17 02:30:36.224321,Orphan product_id
8544,378,1153,sess_2368,add_to_cart,2026-04-18 03:46:46.224321,Orphan product_id
8569,348,1177,sess_1608,view,2026-02-27 23:58:30.224321,Orphan product_id
8577,1133,1172,sess_20,purchase,2026-05-13 17:22:44.224321,Orphan product_id
8602,801,1174,sess_4874,add_to_cart,2025-09-17 17:48:18.224321,Orphan product_id
8608,1090,1164,sess_102,add_to_cart,2026-04-29 19:25:50.224321,Orphan product_id
8616,457,1186,sess_3613,view,2025-09-16 15:31:39.226324,Orphan product_id
8650,298,1177,sess_2432,purchase,2025-09-21 10:49:38.226324,Orphan product_id
8670,252,1101,sess_4268,view,2026-06-09 15:34:10.226324,Orphan product_id
8684,498,386,sess_2803,add_to_cart,2026-03-04 09:56:56.226324,Orphan product_id
8685,1194,1183,sess_4530,add_to_cart,2025-07-25 22:49:12.226324,Orphan product_id
8691,846,1130,sess_3171,purchase,2025-06-23 05:53:54.226324,Orphan product_id
8723,520,1138,sess_2614,view,2025-06-25 19:03:27.226324,Orphan product_id
8731,1048,556,sess_262,view,2026-06-11 11:20:04.226324,Orphan product_id
8732,1081,1115,sess_2699,view,2025-08-07 08:29:44.226324,Orphan product_id
8734,551,1159,sess_4199,view,2026-03-15 10:10:04.226324,Orphan product_id
8753,115,1138,sess_3683,add_to_cart,2026-02-19 13:05:26.226324,Orphan product_id
8772,1012,1152,sess_1380,purchase,2026-02-15 05:45:21.226324,Orphan product_id
8811,739,1151,sess_4399,add_to_cart,2025-09-22 05:38:41.226324,Orphan product_id
8838,505,1194,sess_4331,purchase,2025-08-19 00:09:15.226324,Orphan product_id
8844,693,386,sess_1049,view,2026-02-10 12:12:19.226324,Orphan product_id
8852,1009,1103,sess_3749,purchase,2025-08-05 14:04:50.226324,Orphan product_id
8853,556,1199,sess_847,view,2026-06-07 16:35:45.226324,Orphan product_id
8860,1182,1161,sess_454,view,2025-10-16 08:18:42.226324,Orphan product_id
8920,1193,1109,sess_1284,add_to_cart,2026-04-16 09:45:00.226324,Orphan product_id
8922,679,1160,sess_2956,view,2026-05-19 02:21:26.226324,Orphan product_id
8927,281,1145,sess_2949,add_to_cart,2026-04-02 21:00:00.226324,Orphan product_id
8940,1014,884,sess_715,add_to_cart,2026-03-01 23:42:27.226324,Orphan product_id
8949,916,1185,sess_2762,add_to_cart,2026-05-19 09:48:21.226324,Orphan product_id
8957,61,1182,sess_2760,view,2026-01-20 21:22:29.226324,Orphan product_id
8972,745,1161,sess_3371,add_to_cart,2026-05-08 19:48:20.226324,Orphan product_id
8975,720,1134,sess_1409,purchase,2025-11-10 04:31:36.226324,Orphan product_id
8980,334,1194,sess_1758,purchase,2025-07-01 11:35:59.226324,Orphan product_id
8994,559,1175,sess_834,view,2026-02-08 04:19:31.226324,Orphan product_id
9001,1072,1152,sess_2091,add_to_cart,2026-02-10 05:25:50.227826,Orphan product_id
9006,438,1113,sess_4415,purchase,2026-02-11 10:11:33.227826,Orphan product_id
9042,171,1110,sess_4546,add_to_cart,2025-09-27 09:30:56.227826,Orphan product_id
9047,633,1177,sess_2696,purchase,2025-09-07 17:57:25.227826,Orphan product_id
9048,989,1164,sess_3814,add_to_cart,2026-01-02 13:37:39.227826,Orphan product_id
9086,1076,1101,sess_211,add_to_cart,2025-09-18 03:35:24.227826,Orphan product_id
9092,633,1118,sess_1820,add_to_cart,2026-04-19 06:26:59.227826,Orphan product_id
9101,76,1193,sess_2806,view,2025-09-08 15:39:41.228610,Orphan product_id
9106,1058,1183,sess_3000,add_to_cart,2026-06-10 20:50:01.228610,Orphan product_id
9118,139,1200,sess_391,purchase,2026-01-15 23:37:20.228610,Orphan product_id
9139,843,1103,sess_1233,add_to_cart,2026-01-08 21:50:10.228610,Orphan product_id
9142,149,1105,sess_2377,add_to_cart,2025-07-11 17:24:06.228610,Orphan product_id
9157,1038,1139,sess_1841,view,2026-04-24 08:00:49.228610,Orphan product_id
9169,367,1128,sess_3893,purchase,2026-01-19 17:37:13.228610,Orphan product_id
9170,53,1145,sess_3769,add_to_cart,2025-07-18 09:35:51.228610,Orphan product_id
9190,1128,1037,sess_783,purchase,2026-05-09 06:24:52.228610,Orphan product_id
9225,1154,1198,sess_584,add_to_cart,2026-01-25 19:44:18.228610,Orphan product_id
9253,1046,1109,sess_2155,purchase,2025-10-24 10:00:41.228610,Orphan product_id
9276,724,1146,sess_4227,view,2026-01-20 23:20:20.228610,Orphan product_id
9278,97,1151,sess_3088,view,2026-06-09 20:01:06.228610,Orphan product_id
9284,790,1152,sess_1682,add_to_cart,2025-12-06 00:55:43.228610,Orphan product_id
9298,164,1176,sess_1310,purchase,2025-06-26 23:59:53.228610,Orphan product_id
9306,488,1125,sess_725,view,2026-02-28 13:06:45.228610,Orphan product_id
9310,6,790,sess_32,purchase,2026-06-06 18:27:58.228610,Orphan product_id
9316,945,1180,sess_4077,view,2025-11-20 12:42:44.228610,Orphan product_id
9347,846,1192,sess_76,add_to_cart,2025-08-04 08:50:57.228610,Orphan product_id
9351,170,790,sess_2531,purchase,2025-09-08 00:04:29.228610,Orphan product_id
9360,629,1173,sess_803,add_to_cart,2025-06-24 01:12:03.228610,Orphan product_id
9367,1065,1150,sess_4389,purchase,2025-10-25 05:33:06.228610,Orphan product_id
9385,545,1152,sess_556,add_to_cart,2025-12-22 05:13:54.228610,Orphan product_id
9386,404,1173,sess_1685,purchase,2025-06-18 21:49:07.228610,Orphan product_id
9398,240,1152,sess_4416,add_to_cart,2026-05-26 14:14:15.228610,Orphan product_id
9427,363,1175,sess_4185,purchase,2026-02-16 06:19:41.228610,Orphan product_id
9459,518,1126,sess_1716,add_to_cart,2026-06-01 00:54:28.228610,Orphan product_id
9460,217,1143,sess_192,purchase,2026-05-14 14:55:01.228610,Orphan product_id
9463,1,1124,sess_4863,purchase,2025-11-09 18:38:54.228610,Orphan product_id
9477,682,1184,sess_2853,purchase,2026-03-11 10:01:41.228610,Orphan product_id
9490,1176,1114,sess_1697,add_to_cart,2025-08-15 15:15:25.228610,Orphan product_id
9522,977,1124,sess_2482,add_to_cart,2025-09-01 16:03:51.228610,Orphan product_id
9523,950,1142,sess_23,purchase,2025-12-31 20:27:52.228610,Orphan product_id
9527,261,1160,sess_3388,add_to_cart,2026-05-02 04:09:32.228610,Orphan product_id
9548,435,1124,sess_4835,purchase,2026-02-24 11:41:44.228610,Orphan product_id
9555,578,758,sess_4168,view,2025-07-30 14:40:18.228610,Orphan product_id
9591,7,1178,sess_769,purchase,2025-10-28 21:05:56.228610,Orphan product_id
9596,529,1189,sess_2507,add_to_cart,2026-04-13 18:37:00.228610,Orphan product_id
9602,847,1184,sess_4175,add_to_cart,2026-05-11 06:07:08.228610,Orphan product_id
9607,949,556,sess_3137,purchase,2025-06-29 20:18:57.228610,Orphan product_id
9616,1100,465,sess_612,add_to_cart,2025-10-22 02:37:52.228610,Orphan product_id
9629,1090,1163,sess_3209,add_to_cart,2025-09-29 00:51:25.228610,Orphan product_id
9632,70,1163,sess_509,add_to_cart,2025-07-28 01:46:26.228610,Orphan product_id
9633,726,1186,sess_1846,add_to_cart,2025-07-20 12:32:07.228610,Orphan product_id
9651,438,1188,sess_1462,view,2026-03-22 19:26:36.228610,Orphan product_id
9653,768,1150,sess_734,add_to_cart,2026-01-15 20:27:43.228610,Orphan product_id
9658,712,1190,sess_332,view,2026-01-01 16:34:18.228610,Orphan product_id
9666,917,1142,sess_4542,add_to_cart,2026-03-26 05:00:42.228610,Orphan product_id
9668,1131,1195,sess_1924,view,2026-04-03 07:36:35.228610,Orphan product_id
9690,788,514,sess_3642,add_to_cart,2026-01-03 20:59:00.228610,Orphan product_id
9694,388,1121,sess_1584,purchase,2026-04-28 04:36:46.228610,Orphan product_id
9719,1175,1110,sess_16,view,2026-05-21 08:44:38.228610,Orphan product_id
9727,115,1103,sess_3404,add_to_cart,2025-10-09 10:57:23.228610,Orphan product_id
9734,319,1108,sess_76,add_to_cart,2025-07-09 13:54:34.228610,Orphan product_id
9745,50,1200,sess_1438,add_to_cart,2026-02-17 02:24:22.228610,Orphan product_id
9761,860,1171,sess_3337,add_to_cart,2026-03-15 22:25:38.228610,Orphan product_id
9766,1046,1191,sess_1217,add_to_cart,2025-09-05 02:36:15.228610,Orphan product_id
9799,26,1191,sess_4356,add_to_cart,2025-12-14 17:20:43.228610,Orphan product_id
9802,789,1140,sess_2827,view,2025-07-25 05:41:55.228610,Orphan product_id
9829,375,1111,sess_630,add_to_cart,2025-09-09 05:06:43.228610,Orphan product_id
9839,237,1112,sess_144,add_to_cart,2026-01-04 20:56:11.228610,Orphan product_id
9847,441,1194,sess_1978,add_to_cart,2025-11-17 03:24:14.228610,Orphan product_id
9853,779,1147,sess_869,purchase,2025-12-31 23:33:10.228610,Orphan product_id
9866,534,1154,sess_1417,purchase,2025-10-15 15:37:07.228610,Orphan product_id
9877,281,1166,sess_3047,view,2025-12-11 23:54:31.228610,Orphan product_id
9897,934,1199,sess_1267,purchase,2025-07-20 02:41:44.228610,Orphan product_id
9898,869,1191,sess_3425,add_to_cart,2025-09-04 18:22:47.228610,Orphan product_id
9924,112,1198,sess_3530,add_to_cart,2025-12-19 04:59:47.228610,Orphan product_id
9926,997,208,sess_286,add_to_cart,2025-07-03 22:52:08.228610,Orphan product_id
9955,1198,514,sess_4864,add_to_cart,2026-02-11 21:21:58.228610,Orphan product_id
9962,1159,1200,sess_1931,add_to_cart,2026-04-05 05:32:56.228610,Orphan product_id
9967,957,891,sess_3727,purchase,2026-01-11 02:08:22.228610,Orphan product_id
9972,84,1197,sess_1079,purchase,2025-07-27 14:14:35.228610,Orphan product_id
10006,323,1132,sess_3083,add_to_cart,2026-06-08 03:39:48.228610,Orphan product_id
10014,178,1190,sess_68,add_to_cart,2026-03-04 07:54:50.228610,Orphan product_id
10024,596,1194,sess_3687,view,2026-03-04 05:14:14.228610,Orphan product_id
10025,1012,1196,sess_1260,purchase,2025-12-08 21:51:28.228610,Orphan product_id
10035,301,1103,sess_4979,purchase,2025-07-23 10:51:17.228610,Orphan product_id
10038,714,1163,sess_2946,purchase,2025-10-04 19:30:09.228610,Orphan product_id
10055,326,1113,sess_3109,purchase,2025-12-18 02:07:54.228610,Orphan product_id
10068,696,1189,sess_2204,view,2026-04-07 12:33:53.228610,Orphan product_id
10071,164,1168,sess_2030,add_to_cart,2026-04-27 23:14:42.228610,Orphan product_id
10079,63,1186,sess_2547,add_to_cart,2026-02-07 17:01:03.228610,Orphan product_id
10089,678,1131,sess_3659,add_to_cart,2026-03-09 20:13:22.228610,Orphan product_id
10095,26,1110,sess_2420,view,2025-07-04 00:43:18.228610,Orphan product_id
10119,262,1110,sess_2726,add_to_cart,2025-07-02 12:20:59.228610,Orphan product_id
10137,681,1149,sess_2381,add_to_cart,2026-04-05 08:17:34.228610,Orphan product_id
10147,419,1178,sess_2363,purchase,2025-11-13 09:05:57.228610,Orphan product_id
10158,567,1171,sess_4668,view,2025-10-29 18:32:56.228610,Orphan product_id
10177,1153,1136,sess_963,view,2025-06-27 21:22:30.228610,Orphan product_id
10182,583,1182,sess_1810,view,2025-07-07 12:00:19.228610,Orphan product_id
10184,1022,1142,sess_3021,add_to_cart,2025-07-01 10:31:07.228610,Orphan product_id
10205,949,1126,sess_3993,add_to_cart,2026-03-21 03:07:44.228610,Orphan product_id
10207,686,1153,sess_22,add_to_cart,2026-03-27 21:19:52.228610,Orphan product_id
10241,887,1108,sess_1114,purchase,2026-05-18 20:37:26.228610,Orphan product_id
10245,702,1155,sess_4987,purchase,2026-04-17 09:56:29.228610,Orphan product_id
10252,57,1191,sess_1766,view,2025-10-09 21:26:33.228610,Orphan product_id
10261,874,1115,sess_639,view,2025-09-11 00:00:11.228610,Orphan product_id
10267,848,758,sess_1550,purchase,2026-02-05 08:43:03.228610,Orphan product_id
10268,957,1149,sess_1423,view,2025-06-14 06:31:05.228610,Orphan product_id
10269,99,1123,sess_4951,view,2026-01-31 07:43:07.228610,Orphan product_id
10274,778,1174,sess_3440,add_to_cart,2025-09-02 16:41:06.228610,Orphan product_id
10295,936,1173,sess_915,add_to_cart,2026-05-14 03:10:47.228610,Orphan product_id
10299,40,1155,sess_353,view,2026-03-26 10:34:53.228610,Orphan product_id
10311,686,1173,sess_1230,view,2026-04-21 10:32:44.228610,Orphan product_id
10324,34,1196,sess_4696,purchase,2026-03-25 01:48:59.228610,Orphan product_id
10339,306,1128,sess_3710,view,2025-09-28 00:42:47.228610,Orphan product_id
10345,661,1124,sess_3516,purchase,2026-02-11 22:12:38.228610,Orphan product_id
10353,18,884,sess_3120,purchase,2025-10-11 23:07:54.228610,Orphan product_id
10367,753,1133,sess_2306,add_to_cart,2026-05-09 07:57:46.228610,Orphan product_id
10369,1122,1178,sess_1723,view,2026-04-12 00:39:16.228610,Orphan product_id
10370,689,1137,sess_3584,view,2025-09-09 16:55:01.228610,Orphan product_id
10403,40,1163,sess_1500,view,2025-11-18 07:56:36.228610,Orphan product_id
10405,217,1192,sess_2101,purchase,2025-07-28 15:59:49.228610,Orphan product_id
10420,963,1170,sess_3833,purchase,2026-04-01 13:47:41.228610,Orphan product_id
10455,415,1171,sess_4102,add_to_cart,2025-06-29 22:25:00.228610,Orphan product_id
10461,975,1165,sess_273,add_to_cart,2026-01-13 20:24:00.228610,Orphan product_id
10463,909,1182,sess_1459,add_to_cart,2025-09-03 08:43:58.228610,Orphan product_id
10482,300,1172,sess_1605,purchase,2026-04-24 22:44:10.228610,Orphan product_id
10487,1001,1158,sess_3462,view,2026-02-20 09:05:57.228610,Orphan product_id
10507,33,1131,sess_2778,purchase,2025-07-18 05:21:11.228610,Orphan product_id
10508,565,1114,sess_2300,add_to_cart,2025-07-04 21:57:42.228610,Orphan product_id
10517,1073,1122,sess_233,purchase,2026-04-18 06:28:37.228610,Orphan product_id
10519,493,1166,sess_2350,add_to_cart,2025-07-08 08:29:32.228610,Orphan product_id
10527,344,1154,sess_4090,view,2026-04-04 23:32:30.228610,Orphan product_id
10544,794,1037,sess_4349,add_to_cart,2025-06-16 01:19:39.228610,Orphan product_id
10547,1008,600,sess_116,purchase,2026-03-23 06:20:44.228610,Orphan product_id
10576,1174,1137,sess_2879,add_to_cart,2026-01-16 00:23:46.228610,Orphan product_id
10598,1103,1172,sess_3271,purchase,2026-02-03 22:51:46.228610,Orphan product_id
10619,498,1118,sess_1504,purchase,2025-10-25 03:08:24.228610,Orphan product_id
10632,520,1114,sess_1125,view,2026-05-27 17:43:54.228610,Orphan product_id
10636,1066,1188,sess_4663,add_to_cart,2025-12-26 11:57:29.228610,Orphan product_id
10646,987,1136,sess_3638,purchase,2026-01-15 19:58:58.228610,Orphan product_id
10662,63,1107,sess_455,purchase,2025-07-24 13:00:41.228610,Orphan product_id
10681,485,1167,sess_1187,add_to_cart,2025-08-11 08:04:54.228610,Orphan product_id
10683,222,556,sess_735,purchase,2026-03-13 16:30:34.228610,Orphan product_id
10687,1091,791,sess_2746,view,2026-05-03 01:11:46.228610,Orphan product_id
10690,743,1123,sess_4385,view,2025-09-29 10:46:23.228610,Orphan product_id
10770,1055,1166,sess_4182,view,2026-01-14 12:36:36.228610,Orphan product_id
10775,335,1138,sess_2590,purchase,2026-05-06 12:14:42.228610,Orphan product_id
10776,1198,1200,sess_3165,add_to_cart,2025-07-06 09:26:36.228610,Orphan product_id
10778,206,514,sess_4230,purchase,2026-02-04 21:57:38.228610,Orphan product_id
10790,727,1128,sess_117,purchase,2025-11-11 09:57:32.228610,Orphan product_id
10808,628,1177,sess_3675,add_to_cart,2025-08-17 03:35:22.228610,Orphan product_id
10849,409,1178,sess_616,view,2026-03-08 00:00:01.228610,Orphan product_id
10853,465,1141,sess_298,add_to_cart,2026-03-19 18:57:01.228610,Orphan product_id
10854,238,1115,sess_3995,add_to_cart,2026-03-31 22:47:42.228610,Orphan product_id
10867,83,1196,sess_1208,add_to_cart,2026-05-18 01:15:48.228610,Orphan product_id
10869,1088,1196,sess_582,view,2025-11-07 08:04:27.228610,Orphan product_id
10870,1164,1118,sess_1218,add_to_cart,2025-10-25 09:46:21.228610,Orphan product_id
10877,1026,1181,sess_3469,view,2025-11-05 21:32:51.228610,Orphan product_id
10887,1055,1111,sess_62,view,2025-08-01 00:26:49.228610,Orphan product_id
10892,1185,647,sess_4485,purchase,2026-05-31 09:09:56.228610,Orphan product_id
10909,818,1154,sess_516,view,2025-06-20 16:09:33.228610,Orphan product_id
10919,133,791,sess_2393,purchase,2026-03-02 13:48:09.228610,Orphan product_id
10932,47,1138,sess_4963,purchase,2025-11-11 13:47:40.228610,Orphan product_id
