log_id,user_id,product_id,session_id,action,timestamp,reject_reason
7492,,1097,sess_2541,add_to_cart,2026-05-11 22:02:12.219548,Missing user_id
7496,,665,sess_123,add_to_cart,2026-05-16 11:29:38.219548,Missing user_id
7503,,620,sess_2826,purchase,invalid_timestamp,Missing user_id
7506,,942,sess_2776,view,2025-07-22 23:42:30.219548,Missing user_id
7551,,1108,sess_2302,purchase,2026-04-03 00:56:56.219548,Missing user_id
7591,,766,sess_2975,view,2026-05-01 12:59:50.222317,Missing user_id
7623,,514,sess_3343,purchase,2026-02-25 00:04:52.222317,Missing user_id
7632,,71,sess_1676,purchase,2025-06-25 15:15:02.222317,Missing user_id
7646,,1123,sess_2382,view,2025-08-03 11:40:41.222317,Missing user_id
7653,,197,sess_361,view,invalid_timestamp,Missing user_id
7709,,310,sess_4722,add_to_cart,2025-10-13 06:00:01.222317,Missing user_id
7775,,265,sess_4288,purchase,2025-11-16 15:22:48.222317,Missing user_id
7779,,675,sess_1634,add_to_cart,invalid_timestamp,Missing user_id
7811,,300,sess_3157,purchase,2026-04-29 08:37:26.222317,Missing user_id
7849,,200,,view,2025-09-28 09:47:32.222317,Missing user_id
7856,,476,sess_2612,add_to_cart,2026-04-06 16:38:04.222317,Missing user_id
7870,,219,sess_2982,view,2026-01-22 16:49:17.222317,Missing user_id
7880,,86,sess_104,view,2025-11-19 07:08:57.222317,Missing user_id
7940,,470,sess_42,add_to_cart,2026-05-03 03:41:35.222317,Missing user_id
7980,,504,sess_3030,purchase,2025-10-28 11:51:23.222317,Missing user_id
8031,,365,sess_790,purchase,2025-07-13 13:52:36.222317,Missing user_id
8076,,212,sess_862,add_to_cart,2025-09-02 04:30:38.222317,Missing user_id
8086,,925,sess_927,view,2025-08-17 11:35:44.222317,Missing user_id
8089,,1084,sess_1992,purchase,2025-08-05 02:11:36.224321,Missing user_id
8146,,86,sess_4878,purchase,2026-04-26 17:19:29.224321,Missing user_id
8164,,705,sess_309,add_to_cart,2026-04-01 15:21:31.224321,Missing user_id
8166,,355,sess_2256,add_to_cart,2026-06-06 21:28:41.224321,Missing user_id
8182,,914,sess_1947,add_to_cart,2025-11-06 12:52:41.224321,Missing user_id
8231,,477,sess_3873,add_to_cart,2026-04-24 05:15:03.224321,Missing user_id
8247,,595,sess_3705,add_to_cart,2026-02-20 09:21:48.224321,Missing user_id
8264,,813,sess_342,add_to_cart,2026-01-04 06:58:48.224321,Missing user_id
8278,,906,sess_4860,purchase,2026-03-05 21:49:49.224321,Missing user_id
8318,,524,sess_2541,add_to_cart,2025-11-28 04:30:04.224321,Missing user_id
8320,,1002,sess_1917,add_to_cart,2025-10-08 23:18:23.224321,Missing user_id
8321,,301,sess_3981,view,2026-02-06 03:38:58.224321,Missing user_id
8345,,142,sess_2781,add_to_cart,2025-12-20 22:40:48.224321,Missing user_id
8348,,233,sess_4899,view,2026-03-08 19:21:17.224321,Missing user_id
8355,,579,sess_423,purchase,2026-02-17 03:38:01.224321,Missing user_id
8409,,1027,sess_2142,add_to_cart,2026-06-01 15:14:01.224321,Missing user_id
8416,,786,sess_644,view,2025-10-15 23:11:35.224321,Missing user_id
8419,,246,sess_3717,purchase,2025-11-03 02:04:36.224321,Missing user_id
8446,,427,sess_844,add_to_cart,2026-04-04 11:00:56.224321,Missing user_id
8470,,694,sess_2474,add_to_cart,invalid_timestamp,Missing user_id
8472,,422,sess_394,purchase,invalid_timestamp,Missing user_id
8482,,796,sess_3962,view,2026-03-14 03:14:25.224321,Missing user_id
8525,,188,sess_383,purchase,2025-09-03 18:35:18.224321,Missing user_id
8549,,494,sess_1260,add_to_cart,2025-10-27 23:28:10.224321,Missing user_id
8562,,141,sess_1595,purchase,2026-02-05 09:36:11.224321,Missing user_id
8564,,313,sess_2996,view,2026-03-20 12:48:41.224321,Missing user_id
8575,,425,sess_2070,add_to_cart,2025-11-22 01:23:24.224321,Missing user_id
8596,,272,sess_2735,view,2026-01-23 21:41:38.224321,Missing user_id
8663,,685,sess_4096,purchase,2025-12-17 21:44:12.226324,Missing user_id
8679,,831,sess_4666,purchase,2025-12-26 16:24:42.226324,Missing user_id
8728,,105,,add_to_cart,2025-12-12 07:39:17.226324,Missing user_id
8756,,535,sess_633,add_to_cart,2026-02-03 23:43:23.226324,Missing user_id
8792,,617,sess_4849,purchase,2025-07-28 09:40:34.226324,Missing user_id
8851,,699,sess_453,view,2025-06-26 11:47:14.226324,Missing user_id
8879,,357,sess_1427,view,2026-04-08 14:34:41.226324,Missing user_id
8891,,182,sess_230,add_to_cart,2026-01-06 21:44:46.226324,Missing user_id
8897,,456,sess_4015,add_to_cart,2026-02-08 03:23:22.226324,Missing user_id
8928,,885,sess_2746,add_to_cart,2026-02-23 00:31:08.226324,Missing user_id
8937,,819,sess_2468,add_to_cart,2026-04-20 07:24:05.226324,Missing user_id
9003,,630,sess_3771,view,2025-07-01 14:09:39.227826,Missing user_id
9009,,351,sess_116,add_to_cart,2026-04-18 18:26:39.227826,Missing user_id
9014,,906,sess_1548,view,2026-04-11 14:36:15.227826,Missing user_id
9019,,922,sess_4017,add_to_cart,2026-02-16 06:13:22.227826,Missing user_id
9056,,550,sess_4014,view,2025-07-30 10:02:26.227826,Missing user_id
9058,,858,sess_2975,add_to_cart,2025-08-02 14:20:25.227826,Missing user_id
9062,,976,sess_4084,view,2025-10-31 01:39:58.227826,Missing user_id
9090,,714,sess_3788,add_to_cart,2026-05-13 07:43:55.227826,Missing user_id
9094,,975,sess_4605,view,2026-04-23 01:06:34.227826,Missing user_id
9096,,1127,sess_3505,view,2026-02-11 17:19:24.227826,Missing user_id
9113,,462,,add_to_cart,invalid_timestamp,Missing user_id
9144,,926,sess_2041,add_to_cart,2025-08-04 12:38:04.228610,Missing user_id
9165,,951,sess_1669,view,2025-09-28 16:42:30.228610,Missing user_id
9166,,149,sess_4964,purchase,2026-01-17 03:22:33.228610,Missing user_id
9171,,1158,sess_3291,purchase,2025-12-17 12:21:07.228610,Missing user_id
9175,,708,sess_189,add_to_cart,2025-06-29 02:11:36.228610,Missing user_id
9233,,295,sess_4409,add_to_cart,2026-05-30 09:04:26.228610,Missing user_id
9242,,1139,sess_3571,view,2026-01-14 14:16:06.228610,Missing user_id
9245,,307,sess_3728,purchase,2025-08-05 23:35:48.228610,Missing user_id
9252,,599,sess_2341,purchase,2025-08-11 18:04:37.228610,Missing user_id
9321,,1194,sess_3232,purchase,2025-07-22 09:57:30.228610,Missing user_id
9355,,88,sess_4214,view,2025-12-05 07:34:50.228610,Missing user_id
9369,,638,sess_781,view,2026-06-06 22:17:25.228610,Missing user_id
9375,,265,sess_4495,add_to_cart,invalid_timestamp,Missing user_id
9397,,1177,sess_123,view,2025-06-27 18:23:29.228610,Missing user_id
9423,,914,sess_4907,purchase,2026-03-15 08:16:56.228610,Missing user_id
9431,,265,sess_380,view,2025-06-23 10:34:44.228610,Missing user_id
9433,,588,sess_493,purchase,2026-01-13 23:30:19.228610,Missing user_id
9435,,1175,,view,2025-09-11 23:47:40.228610,Missing user_id
9445,,368,sess_2653,add_to_cart,2026-03-24 05:28:27.228610,Missing user_id
9446,,1161,sess_3878,view,2025-10-22 21:44:23.228610,Missing user_id
9461,,265,sess_2436,add_to_cart,2025-06-14 13:31:12.228610,Missing user_id
9562,,926,sess_2502,add_to_cart,2026-05-27 18:30:20.228610,Missing user_id
9614,,919,sess_3617,purchase,2026-01-14 19:59:01.228610,Missing user_id
9622,,754,sess_3540,purchase,2025-11-09 02:20:51.228610,Missing user_id
9636,,582,sess_3790,purchase,2026-03-21 19:14:11.228610,Missing user_id
9641,,298,sess_1804,view,2026-03-16 12:17:35.228610,Missing user_id
9667,,402,sess_494,view,2025-11-09 07:02:46.228610,Missing user_id
9674,,207,sess_2511,view,2025-08-31 14:03:20.228610,Missing user_id
9683,,1156,sess_3848,add_to_cart,2025-12-02 15:13:30.228610,Missing user_id
9698,,1119,sess_2364,view,2026-01-23 13:14:24.228610,Missing user_id
9749,,101,sess_2954,add_to_cart,2025-12-07 02:54:11.228610,Missing user_id
9754,,347,sess_2083,purchase,2026-01-07 15:45:45.228610,Missing user_id
9779,,625,sess_4188,purchase,2026-03-03 02:02:48.228610,Missing user_id
9804,,794,sess_2850,add_to_cart,2026-02-11 13:26:00.228610,Missing user_id
9808,,1015,,add_to_cart,2025-10-09 19:08:16.228610,Missing user_id
9919,,839,sess_541,add_to_cart,invalid_timestamp,Missing user_id
9939,,1173,sess_4853,purchase,invalid_timestamp,Missing user_id
9947,,45,sess_4391,view,2025-07-26 21:56:46.228610,Missing user_id
9964,,589,sess_2159,view,2026-05-14 10:53:21.228610,Missing user_id
9977,,249,sess_2221,add_to_cart,2026-03-27 06:24:39.228610,Missing user_id
9979,,681,sess_3277,add_to_cart,2026-01-03 18:50:07.228610,Missing user_id
9982,,586,sess_487,purchase,invalid_timestamp,Missing user_id
9987,,472,sess_390,view,2026-01-10 19:46:01.228610,Missing user_id
9989,,1039,sess_2199,purchase,2025-09-01 10:59:01.228610,Missing user_id
9998,,366,sess_766,add_to_cart,2025-10-01 03:45:44.228610,Missing user_id
10002,,942,sess_4669,add_to_cart,2025-11-23 06:03:01.228610,Missing user_id
10051,,957,sess_329,add_to_cart,2026-03-14 01:53:54.228610,Missing user_id
10074,,793,sess_2782,view,2025-06-17 13:21:09.228610,Missing user_id
10086,,219,sess_3896,add_to_cart,2025-12-22 09:26:19.228610,Missing user_id
10126,,451,sess_2737,purchase,2026-01-05 11:02:02.228610,Missing user_id
10127,,51,sess_4796,purchase,2025-10-19 21:22:31.228610,Missing user_id
10145,,336,sess_4819,purchase,2025-10-29 06:17:50.228610,Missing user_id
10188,,457,sess_4291,view,2025-11-06 01:43:53.228610,Missing user_id
10238,,267,sess_3266,purchase,2025-07-04 03:21:19.228610,Missing user_id
10273,,189,sess_2706,view,2025-07-07 17:59:50.228610,Missing user_id
10338,,964,sess_670,add_to_cart,2025-08-20 02:59:03.228610,Missing user_id
10395,,344,sess_3135,purchase,2025-10-23 00:50:21.228610,Missing user_id
10408,,1085,sess_1421,view,2026-05-21 17:23:07.228610,Missing user_id
10415,,967,sess_1272,purchase,2026-01-01 11:23:02.228610,Missing user_id
10432,,286,sess_2649,view,2026-01-17 09:19:08.228610,Missing user_id
10438,,40,sess_726,view,2025-10-28 06:16:39.228610,Missing user_id
10440,,971,sess_4289,add_to_cart,2025-11-28 17:33:05.228610,Missing user_id
10444,,1024,sess_2617,view,2026-02-07 07:57:27.228610,Missing user_id
10472,,1097,sess_1994,view,2025-12-12 14:02:16.228610,Missing user_id
10490,,473,sess_3336,view,2026-04-01 04:16:14.228610,Missing user_id
10522,,439,sess_3940,purchase,2025-11-16 12:52:19.228610,Missing user_id
10535,,273,sess_549,purchase,2026-01-28 10:44:46.228610,Missing user_id
10549,,368,sess_1650,add_to_cart,2025-10-13 23:40:17.228610,Missing user_id
10553,,177,sess_2654,add_to_cart,2025-09-15 22:35:57.228610,Missing user_id
10554,,833,sess_4661,add_to_cart,2025-07-01 08:05:01.228610,Missing user_id
10555,,194,sess_1433,purchase,2026-02-07 00:45:12.228610,Missing user_id
10559,,1189,sess_631,view,2026-01-15 22:31:42.228610,Missing user_id
10587,,1109,sess_1347,view,2026-06-11 12:18:05.228610,Missing user_id
10593,,197,sess_4555,add_to_cart,2025-07-21 18:32:39.228610,Missing user_id
10611,,1088,,add_to_cart,2026-02-07 12:08:18.228610,Missing user_id
10618,,649,sess_592,purchase,2026-04-10 16:43:17.228610,Missing user_id
10634,,412,sess_1036,view,2026-01-11 22:40:34.228610,Missing user_id
10640,,9,sess_3587,add_to_cart,2025-07-23 13:07:01.228610,Missing user_id
10652,,989,sess_4503,view,2026-05-05 17:58:33.228610,Missing user_id
10664,,1062,sess_1597,add_to_cart,2025-12-22 02:48:25.228610,Missing user_id
10670,,205,sess_1648,view,2025-06-29 02:13:23.228610,Missing user_id
10708,,296,sess_1923,add_to_cart,2025-07-16 10:43:25.228610,Missing user_id
10725,,12,sess_3678,purchase,2025-07-11 05:10:10.228610,Missing user_id
10746,,532,sess_1523,view,2025-09-19 03:29:37.228610,Missing user_id
10787,,1126,sess_1636,view,2026-05-26 18:06:42.228610,Missing user_id
10789,,776,sess_2515,view,2026-03-16 18:42:30.228610,Missing user_id
10810,,714,sess_2175,view,2025-12-08 23:09:42.228610,Missing user_id
10820,,299,sess_776,add_to_cart,2025-10-09 18:10:00.228610,Missing user_id
10848,,1023,sess_2896,view,2026-03-03 19:37:16.228610,Missing user_id
10856,,130,sess_3080,add_to_cart,2025-12-31 07:39:33.228610,Missing user_id
10895,,950,sess_982,view,2025-12-02 08:50:03.228610,Missing user_id
10912,,1008,sess_2128,purchase,2026-05-02 18:39:59.228610,Missing user_id
10923,,362,sess_981,view,2025-09-06 13:01:31.228610,Missing user_id
10929,,716,sess_3795,view,2025-09-11 23:38:57.228610,Missing user_id
10954,,1132,,view,2026-03-12 14:02:51.228610,Missing user_id
10955,,911,,view,2026-04-03 04:57:47.228610,Missing user_id
10963,,854,sess_130,view,2026-04-25 17:01:45.235934,Missing user_id
10970,,685,sess_2062,purchase,2025-12-07 19:12:13.235934,Missing user_id
10975,,613,sess_3184,add_to_cart,2025-10-06 15:40:48.235934,Missing user_id
10987,,139,sess_417,add_to_cart,2026-03-30 02:24:41.235934,Missing user_id
11000,,369,sess_2229,purchase,2026-04-09 08:12:53.235934,Missing user_id
11040,,82,sess_2144,view,2026-01-07 23:47:49.235934,Missing user_id
11045,,929,sess_2144,view,2026-02-10 13:16:13.235934,Missing user_id
11056,,706,sess_3670,add_to_cart,2025-06-23 10:53:49.235934,Missing user_id
11070,,946,sess_3660,purchase,2025-12-04 11:34:38.235934,Missing user_id
11075,,1030,sess_3700,purchase,2026-05-16 09:22:35.235934,Missing user_id
11082,,854,sess_763,view,2025-06-29 00:04:22.235934,Missing user_id
11093,,1137,sess_4841,view,2025-09-29 12:09:51.235934,Missing user_id
11146,,419,sess_3480,purchase,2025-10-19 02:28:53.235934,Missing user_id
11162,,455,sess_2012,view,2025-10-11 06:16:56.235934,Missing user_id
11201,,1075,sess_171,add_to_cart,2025-06-15 15:14:18.237113,Missing user_id
11204,,194,sess_2070,purchase,2026-06-04 08:07:28.237113,Missing user_id
11224,,900,,view,2026-01-11 19:09:47.237113,Missing user_id
11225,,430,sess_1434,add_to_cart,2026-01-19 02:38:05.237113,Missing user_id
11263,,365,sess_786,add_to_cart,2026-04-05 13:52:37.237113,Missing user_id
11286,,998,sess_2688,view,2026-06-05 03:16:51.237113,Missing user_id
11333,,587,sess_2018,purchase,2026-03-08 17:19:46.237113,Missing user_id
11340,,31,sess_2610,view,invalid_timestamp,Missing user_id
11364,,490,sess_2265,view,2025-06-25 03:24:17.237113,Missing user_id
11367,,564,sess_2678,view,2025-06-11 03:50:56.237113,Missing user_id
11377,,107,,view,2025-06-28 21:09:01.237113,Missing user_id
11387,,616,sess_4283,view,2025-06-21 11:03:41.237113,Missing user_id
11389,,717,,purchase,2025-12-04 02:15:01.237113,Missing user_id
11393,,212,sess_3432,purchase,2025-08-07 03:22:37.237113,Missing user_id
11419,,936,sess_550,add_to_cart,2026-04-14 13:54:30.237113,Missing user_id
11428,,26,sess_777,add_to_cart,2025-09-07 10:20:05.237113,Missing user_id
11474,,964,sess_2440,purchase,2026-02-10 12:27:33.237113,Missing user_id
11530,,419,sess_1442,add_to_cart,2025-06-20 20:23:55.237113,Missing user_id
11550,,62,sess_1719,view,2025-06-12 06:06:00.237113,Missing user_id
11562,,843,sess_3908,view,2025-09-29 20:00:12.237113,Missing user_id
11643,,665,sess_2160,view,2025-08-09 01:27:28.238931,Missing user_id
11655,,442,sess_4792,add_to_cart,2026-03-31 11:52:40.238931,Missing user_id
11690,,661,sess_3699,purchase,2025-08-14 14:59:49.238931,Missing user_id
11725,,494,sess_579,add_to_cart,2025-12-04 03:03:04.238931,Missing user_id
11757,,400,sess_1938,view,2025-09-21 07:19:31.238931,Missing user_id
11769,,307,sess_3491,purchase,2025-07-12 20:59:06.238931,Missing user_id
11782,,895,sess_1325,add_to_cart,2025-07-18 06:50:06.238931,Missing user_id
11887,,26,sess_4206,purchase,2025-06-26 18:46:21.238931,Missing user_id
11892,,803,sess_3308,view,2026-03-14 03:56:57.238931,Missing user_id
11907,,1048,sess_4769,purchase,2026-03-08 00:19:08.238931,Missing user_id
11936,,1076,sess_1037,purchase,2025-08-16 15:59:19.238931,Missing user_id
11977,,1032,sess_3996,add_to_cart,2026-03-01 19:21:07.238931,Missing user_id
12004,,981,sess_2543,view,2026-01-29 11:32:02.238931,Missing user_id
12010,,253,sess_3926,view,2025-11-07 22:42:09.238931,Missing user_id
12022,,482,sess_1138,add_to_cart,2026-04-28 04:10:03.238931,Missing user_id
12036,,407,sess_4221,view,2025-09-05 15:10:10.238931,Missing user_id
12043,,807,sess_2194,view,2026-03-03 07:37:22.238931,Missing user_id
12071,,940,sess_2083,view,2025-07-01 03:11:05.238931,Missing user_id
12078,,427,sess_4215,view,2025-06-30 22:07:17.238931,Missing user_id
12079,,733,sess_682,add_to_cart,2025-06-13 17:09:26.238931,Missing user_id
12087,,444,,view,2025-11-27 00:09:33.238931,Missing user_id
12166,,214,sess_1055,view,2026-05-12 21:27:47.240934,Missing user_id
12184,,1112,sess_1086,purchase,2025-07-12 16:45:42.240934,Missing user_id
12207,,1004,sess_1473,view,2026-05-09 20:05:29.240934,Missing user_id
12245,,21,sess_2095,purchase,2026-02-10 00:38:08.240934,Missing user_id
12258,,340,sess_4758,view,2026-02-02 20:18:10.240934,Missing user_id
12264,,106,sess_3203,view,2025-11-21 05:54:26.240934,Missing user_id
12294,,777,sess_2497,add_to_cart,2025-10-11 03:06:53.240934,Missing user_id
12322,,242,sess_4526,add_to_cart,2025-10-04 04:31:45.240934,Missing user_id
12329,,98,sess_2593,add_to_cart,2026-06-09 08:28:02.240934,Missing user_id
12330,,71,sess_3536,purchase,2025-12-30 00:32:44.240934,Missing user_id
12338,,1076,sess_1868,view,2025-08-22 09:54:20.240934,Missing user_id
12343,,773,sess_1459,add_to_cart,2025-09-26 07:27:47.240934,Missing user_id
12355,,1102,sess_3539,purchase,2026-04-22 21:41:57.240934,Missing user_id
12356,,1066,sess_312,add_to_cart,2025-07-01 06:47:39.240934,Missing user_id
12357,,468,sess_4278,purchase,2025-10-05 07:02:19.240934,Missing user_id
12363,,1005,sess_3818,add_to_cart,2025-07-13 09:58:09.240934,Missing user_id
12364,,1021,sess_1974,add_to_cart,2026-05-14 04:21:49.240934,Missing user_id
12373,,696,sess_2907,view,2026-05-08 08:07:07.240934,Missing user_id
12386,,985,sess_3021,purchase,2026-01-16 05:44:34.240934,Missing user_id
12410,,742,sess_1300,add_to_cart,2025-10-03 13:27:44.240934,Missing user_id
12411,,772,sess_2185,purchase,2026-02-03 16:12:50.240934,Missing user_id
12431,,554,sess_3893,view,2026-01-29 16:49:02.240934,Missing user_id
12448,,268,sess_3458,view,2025-07-16 20:48:28.240934,Missing user_id
12484,,218,sess_2164,view,2026-01-17 05:20:45.240934,Missing user_id
12531,,685,sess_1624,add_to_cart,2025-10-30 00:05:13.240934,Missing user_id
12533,,622,sess_3818,view,2026-02-28 17:29:28.240934,Missing user_id
12551,,25,sess_1092,view,2026-04-22 15:43:57.240934,Missing user_id
12579,,3,sess_4491,add_to_cart,2026-02-13 21:14:45.240934,Missing user_id
12653,,717,,purchase,2026-05-31 23:36:17.242937,Missing user_id
12667,,1138,sess_2660,add_to_cart,2026-06-02 11:05:35.242937,Missing user_id
12689,,903,sess_1030,add_to_cart,2026-06-02 02:41:08.242937,Missing user_id
12693,,433,sess_2816,add_to_cart,2025-07-23 23:18:25.242937,Missing user_id
12730,,575,sess_4186,purchase,2026-04-01 23:07:35.242937,Missing user_id
12738,,803,sess_1068,purchase,2025-09-07 06:49:04.242937,Missing user_id
12745,,648,sess_4257,view,2025-11-17 18:55:31.242937,Missing user_id
12748,,477,sess_4788,purchase,2026-03-18 05:21:27.242937,Missing user_id
12754,,900,sess_1047,purchase,2025-12-01 02:33:32.242937,Missing user_id
12791,,965,sess_365,view,invalid_timestamp,Missing user_id
12838,,982,sess_2227,view,2025-12-12 11:09:24.242937,Missing user_id
12876,,836,sess_684,purchase,2025-09-08 16:22:05.242937,Missing user_id
12879,,103,sess_3450,purchase,2026-02-24 14:11:30.242937,Missing user_id
12896,,1113,sess_4987,add_to_cart,2026-04-27 00:02:03.242937,Missing user_id
12901,,187,sess_1738,purchase,2025-07-12 12:36:05.243940,Missing user_id
12933,,200,sess_3699,view,2026-03-28 09:14:20.243940,Missing user_id
12937,,1056,sess_3832,add_to_cart,2025-06-26 00:11:37.243940,Missing user_id
12952,,354,sess_890,add_to_cart,2026-03-10 19:05:43.243940,Missing user_id
12959,,153,sess_1196,purchase,2026-05-10 04:50:45.243940,Missing user_id
12976,,359,sess_1721,add_to_cart,invalid_timestamp,Missing user_id
12988,,424,sess_3367,add_to_cart,2025-06-14 11:30:03.243940,Missing user_id
12996,,1067,sess_4570,view,2026-04-29 17:01:54.243940,Missing user_id
13012,,1149,sess_3753,add_to_cart,2026-02-16 17:21:55.243940,Missing user_id
13024,,581,sess_3815,purchase,2026-02-21 08:14:09.243940,Missing user_id
13045,,560,sess_2755,view,invalid_timestamp,Missing user_id
13048,,565,sess_2649,add_to_cart,2025-07-14 19:48:39.243940,Missing user_id
13063,,178,sess_3978,purchase,2026-05-17 08:58:26.243940,Missing user_id
13064,,329,sess_2649,add_to_cart,2026-01-12 11:36:56.243940,Missing user_id
13087,,777,sess_2071,purchase,2026-02-16 14:02:47.243940,Missing user_id
13088,,904,sess_394,view,2025-11-16 14:23:31.243940,Missing user_id
13110,,642,sess_128,purchase,2026-03-11 20:58:48.243940,Missing user_id
13159,,698,sess_960,add_to_cart,2026-04-19 08:29:22.245946,Missing user_id
13171,,540,sess_714,add_to_cart,2026-02-21 09:53:17.245946,Missing user_id
13230,,116,sess_834,add_to_cart,2025-12-09 11:31:16.245946,Missing user_id
13259,,61,sess_3302,add_to_cart,2025-09-03 18:03:51.245946,Missing user_id
13268,,211,sess_3294,view,2025-09-15 06:47:10.245946,Missing user_id
13302,,169,sess_1195,add_to_cart,2025-06-19 06:51:44.245946,Missing user_id
13303,,419,sess_950,view,2026-01-01 05:54:21.245946,Missing user_id
13305,,747,sess_4738,purchase,invalid_timestamp,Missing user_id
13313,,65,,purchase,2025-07-20 04:44:49.245946,Missing user_id
13335,,60,sess_928,add_to_cart,2025-07-07 13:50:18.245946,Missing user_id
13350,,1098,sess_4240,add_to_cart,2026-02-25 17:33:08.245946,Missing user_id
13366,,287,sess_4265,add_to_cart,2025-11-29 22:19:59.245946,Missing user_id
13418,,611,sess_4299,add_to_cart,2026-05-16 20:14:40.245946,Missing user_id
13442,,603,sess_1233,view,2025-11-05 19:39:38.245946,Missing user_id
13473,,439,sess_2738,view,2025-12-12 10:33:52.245946,Missing user_id
13544,,1142,sess_1793,view,invalid_timestamp,Missing user_id
13547,,826,,view,2025-11-09 04:26:25.245946,Missing user_id
13583,,672,sess_3838,add_to_cart,2026-02-21 10:55:16.247953,Missing user_id
13620,,829,sess_925,purchase,2026-04-25 12:19:38.247953,Missing user_id
13622,,281,sess_3789,view,2025-09-06 06:16:33.247953,Missing user_id
13663,,641,,view,2026-05-10 05:58:16.247953,Missing user_id
13692,,35,sess_3744,view,2025-11-06 21:36:46.247953,Missing user_id
13697,,332,sess_2014,add_to_cart,2026-02-15 00:14:13.247953,Missing user_id
13726,,250,sess_1779,view,2026-03-14 04:33:35.247953,Missing user_id
13736,,255,sess_3,view,2026-05-10 15:31:49.247953,Missing user_id
13738,,1027,,view,2025-11-28 03:34:12.247953,Missing user_id
13741,,702,sess_4518,purchase,2025-12-28 11:18:34.247953,Missing user_id
13749,,52,sess_3299,add_to_cart,2025-08-21 02:18:29.247953,Missing user_id
13798,,1170,sess_3599,add_to_cart,2025-10-21 16:34:27.247953,Missing user_id
13801,,458,sess_4352,add_to_cart,2025-10-23 03:38:44.247953,Missing user_id
13833,,803,sess_1808,add_to_cart,2025-10-10 04:24:31.247953,Missing user_id
13840,,731,sess_4552,add_to_cart,2025-11-06 08:09:17.247953,Missing user_id
13841,,849,sess_1238,add_to_cart,2026-03-07 23:01:08.247953,Missing user_id
13853,,650,sess_4779,view,2025-06-26 23:11:44.247953,Missing user_id
13884,,104,sess_1399,purchase,2025-07-26 01:58:33.247953,Missing user_id
13898,,402,sess_309,view,2026-04-19 22:08:39.247953,Missing user_id
13920,,272,sess_1006,view,2025-09-01 13:37:08.247953,Missing user_id
13934,,332,,add_to_cart,2026-01-31 05:34:31.247953,Missing user_id
13939,,158,sess_2603,view,2026-06-04 13:42:00.247953,Missing user_id
13940,,393,sess_3556,purchase,2025-07-22 00:42:42.247953,Missing user_id
13943,,962,sess_1641,view,2026-01-06 14:55:17.247953,Missing user_id
13953,,93,sess_1633,purchase,2025-09-07 23:17:21.247953,Missing user_id
13964,,869,sess_4926,add_to_cart,2026-01-17 12:47:58.247953,Missing user_id
13966,,1092,sess_2859,purchase,2025-09-14 21:32:37.247953,Missing user_id
13981,,217,sess_1414,add_to_cart,2025-10-09 18:42:43.247953,Missing user_id
13986,,764,sess_1724,view,2025-11-07 20:38:41.247953,Missing user_id
14001,,315,sess_737,add_to_cart,2025-09-07 21:02:13.247953,Missing user_id
14023,,398,sess_2287,purchase,invalid_timestamp,Missing user_id
14030,,492,sess_4429,purchase,2025-12-26 13:12:24.247953,Missing user_id
14059,,538,sess_1600,add_to_cart,invalid_timestamp,Missing user_id
14103,,847,sess_1028,view,2025-08-14 17:47:23.249957,Missing user_id
14146,,1187,sess_871,add_to_cart,2025-10-11 12:13:06.249957,Missing user_id
14162,,599,sess_1148,add_to_cart,2026-04-22 15:19:10.249957,Missing user_id
14206,,554,sess_2508,add_to_cart,2025-09-20 00:50:41.249957,Missing user_id
14235,,263,sess_1356,purchase,invalid_timestamp,Missing user_id
14263,,198,,add_to_cart,2026-03-12 14:25:25.249957,Missing user_id
14268,,629,sess_4353,purchase,2025-09-22 02:58:41.249957,Missing user_id
14313,,359,sess_3012,purchase,2026-06-08 10:01:44.249957,Missing user_id
14314,,41,sess_3364,view,2025-11-30 15:57:36.249957,Missing user_id
14341,,471,sess_1840,add_to_cart,2026-04-02 06:03:56.249957,Missing user_id
14351,,399,sess_898,view,2025-11-21 13:53:02.249957,Missing user_id
14369,,985,sess_2426,purchase,2025-08-06 10:33:37.249957,Missing user_id
14388,,920,,view,2026-06-04 02:50:48.249957,Missing user_id
14407,,768,sess_607,view,2025-11-13 21:32:53.249957,Missing user_id
14421,,831,sess_4709,add_to_cart,2026-04-08 23:47:03.249957,Missing user_id
14440,,490,sess_107,view,2026-03-11 22:08:46.249957,Missing user_id
14455,,534,,purchase,invalid_timestamp,Missing user_id
14527,,421,sess_3506,purchase,2025-08-30 09:34:36.249957,Missing user_id
14538,,850,sess_4603,add_to_cart,2025-11-12 10:47:41.249957,Missing user_id
14556,,116,,view,2026-06-06 12:03:24.249957,Missing user_id
14565,,734,sess_718,purchase,2025-07-06 05:39:35.249957,Missing user_id
14569,,1017,sess_1795,purchase,2026-01-28 05:36:47.249957,Missing user_id
14603,,829,sess_2996,view,2026-03-05 16:00:46.251960,Missing user_id
14609,,857,sess_2852,view,2025-11-13 02:04:34.251960,Missing user_id
14611,,408,sess_3662,view,2026-05-24 15:53:26.251960,Missing user_id
14614,,867,sess_2166,add_to_cart,2025-08-10 23:16:40.251960,Missing user_id
14615,,998,sess_3894,view,2026-01-22 23:13:15.251960,Missing user_id
14622,,854,sess_4927,purchase,2026-04-04 05:36:49.251960,Missing user_id
