log_id,user_id,product_id,session_id,action,timestamp
2658,449.0,638,sess_1440,add_to_cart,2025-12-25 10:16:27.186925
2659,808.0,634,sess_600,view,2026-02-25 16:35:45.186925
2660,927.0,134,sess_4104,view,2025-12-11 15:52:32.186925
2661,882.0,1132,sess_2626,add_to_cart,2026-04-05 03:06:40.186925
2662,1168.0,1047,sess_3219,add_to_cart,2025-08-26 10:43:58.186925
2663,1040.0,617,sess_2514,view,2025-08-06 21:46:56.186925
2664,236.0,787,sess_544,view,2025-08-13 01:58:52.186925
2665,848.0,384,sess_1293,add_to_cart,2026-01-04 16:53:21.186925
2666,160.0,537,sess_4068,view,2026-04-22 23:54:40.186925
2667,115.0,606,sess_4199,purchase,2025-07-09 19:06:12.186925
2668,178.0,337,sess_4139,purchase,2026-02-14 07:35:20.186925
2669,288.0,890,sess_4526,add_to_cart,2025-10-27 15:18:53.186925
2670,598.0,945,sess_1493,add_to_cart,2025-11-06 16:48:00.186925
2671,918.0,1123,sess_2350,add_to_cart,2026-04-04 00:19:50.186925
2672,162.0,558,sess_1738,add_to_cart,2025-06-16 18:59:18.186925
2673,119.0,1188,sess_2914,add_to_cart,2026-01-26 19:08:49.186925
2674,152.0,349,sess_3600,purchase,2025-09-28 08:16:43.186925
115,928.0,313,sess_3127,view,2025-07-14 17:43:55.186925
2676,715.0,201,sess_1268,view,2026-03-24 05:47:27.186925
2677,989.0,556,sess_4427,purchase,2026-03-27 19:19:52.186925
2678,441.0,1035,sess_2333,add_to_cart,2025-08-31 21:20:40.186925
2679,1088.0,796,sess_4627,add_to_cart,2025-07-13 03:33:12.186925
2680,13.0,777,sess_2383,purchase,2026-01-22 13:11:57.186925
2681,784.0,303,sess_925,purchase,2025-09-08 19:13:42.186925
2682,360.0,927,sess_3180,add_to_cart,2025-09-10 01:34:19.186925
2683,1000.0,938,sess_3442,purchase,2025-06-25 23:29:06.186925
2684,1101.0,77,sess_1417,view,2026-02-01 22:54:58.186925
2685,62.0,547,sess_3938,purchase,2026-01-20 15:56:29.186925
2686,1197.0,428,sess_2000,add_to_cart,2025-07-23 18:13:19.186925
2687,821.0,390,sess_1847,purchase,2025-08-24 13:28:52.186925
2688,907.0,744,sess_2000,add_to_cart,2026-01-08 13:12:52.186925
2689,,989,sess_4821,view,2025-09-18 01:30:18.186925
2690,159.0,223,sess_1971,add_to_cart,2025-12-20 02:30:17.186925
2691,580.0,964,sess_1914,add_to_cart,2025-07-17 00:57:30.186925
2692,865.0,604,sess_602,purchase,2025-12-24 12:45:18.186925
2693,192.0,689,sess_3587,add_to_cart,2026-05-07 09:48:49.186925
2694,120.0,555,sess_2574,view,2025-12-07 02:17:39.186925
2695,547.0,866,sess_3919,add_to_cart,2026-04-02 03:24:36.186925
2696,598.0,952,sess_2270,add_to_cart,2025-08-10 22:23:58.186925
2697,694.0,471,sess_2054,add_to_cart,2026-03-23 15:16:29.186925
2698,759.0,202,sess_3616,add_to_cart,2025-06-20 02:24:16.186925
2699,194.0,736,sess_568,purchase,2026-01-09 22:11:59.186925
2700,283.0,412,sess_2451,add_to_cart,2025-11-14 22:33:22.186925
2701,643.0,715,sess_2473,purchase,2026-05-19 22:29:14.186925
2702,1089.0,981,sess_2953,purchase,2026-05-23 22:13:11.186925
2703,1124.0,1124,sess_3140,purchase,2025-11-05 16:21:01.186925
2704,130.0,563,sess_3419,purchase,2026-03-16 05:22:29.186925
2705,837.0,333,sess_1530,view,2026-02-06 04:14:10.186925
2706,280.0,88,sess_2456,purchase,2026-04-18 04:37:15.186925
2707,179.0,1197,sess_4172,add_to_cart,2026-04-18 13:59:07.186925
2708,1002.0,424,sess_1940,add_to_cart,2026-01-28 11:51:50.186925
2709,771.0,1058,sess_1956,view,2025-11-02 03:43:59.186925
2710,208.0,700,sess_3576,view,2026-02-01 05:30:44.186925
2711,860.0,562,sess_1205,add_to_cart,2026-02-22 15:58:58.186925
2712,980.0,1069,sess_2748,view,2025-09-09 18:13:49.186925
2713,614.0,428,sess_2154,purchase,2025-07-03 16:39:13.186925
2714,463.0,910,sess_3093,view,2025-06-11 23:37:35.186925
2715,775.0,167,sess_2917,view,2025-12-29 06:37:13.186925
2716,196.0,1189,sess_4704,add_to_cart,2025-07-04 06:42:32.186925
2717,820.0,689,sess_2746,add_to_cart,2025-08-26 05:22:17.186925
115,414.0,681,sess_4369,view,2026-03-22 09:43:21.186925
2719,717.0,1088,sess_815,add_to_cart,2025-11-05 18:43:42.186925
2720,688.0,360,sess_2932,view,2025-10-27 19:58:43.186925
2721,,617,sess_703,view,2025-12-25 06:46:35.186925
2722,541.0,825,sess_4551,view,2025-10-18 06:18:16.186925
2723,468.0,506,sess_3465,purchase,2025-11-08 08:46:27.186925
2724,447.0,1049,sess_2156,view,2025-08-12 06:39:41.186925
2725,450.0,425,sess_594,add_to_cart,2025-10-31 16:25:33.186925
2726,309.0,1144,sess_357,purchase,invalid_timestamp
2727,,456,sess_143,view,2025-06-16 19:24:31.186925
2728,1166.0,1032,sess_2034,view,2026-02-14 16:51:40.186925
2729,87.0,764,sess_3390,purchase,2026-03-10 15:03:18.186925
2730,498.0,526,sess_1280,view,2025-07-26 18:41:21.186925
2731,409.0,1005,sess_669,add_to_cart,2026-06-02 04:15:13.186925
2732,683.0,131,sess_4942,purchase,2026-03-20 20:05:38.186925
2733,374.0,602,sess_3667,purchase,2025-09-03 20:43:56.186925
2734,1071.0,1063,sess_3515,add_to_cart,2026-02-24 07:20:34.186925
2735,155.0,752,sess_1277,purchase,2026-05-01 14:34:04.186925
2736,363.0,1132,sess_2216,purchase,2025-07-27 14:14:18.186925
2737,558.0,407,sess_703,purchase,2026-02-26 22:59:29.186925
2738,829.0,824,sess_916,view,2025-09-13 18:15:29.186925
2739,461.0,1112,sess_1821,view,2025-12-20 15:39:36.186925
2740,1200.0,845,sess_604,purchase,2025-07-14 23:18:42.186925
2741,1020.0,854,sess_1127,purchase,2025-06-25 09:08:28.186925
2742,266.0,776,sess_630,add_to_cart,2026-01-07 00:27:02.186925
2743,1187.0,219,sess_1015,view,2026-01-01 07:40:17.186925
2744,965.0,608,sess_4543,purchase,2025-08-09 22:32:44.186925
2745,927.0,1119,sess_2152,add_to_cart,2026-04-15 01:51:01.186925
2746,366.0,746,sess_3094,add_to_cart,2025-07-18 03:56:31.186925
2747,281.0,496,sess_485,purchase,2025-09-14 21:48:49.186925
2748,898.0,1154,sess_196,add_to_cart,2026-01-20 05:14:20.186925
2749,631.0,596,sess_3406,view,2025-06-15 12:19:59.186925
124,105.0,376,sess_267,view,2026-04-30 12:07:48.186925
2751,230.0,612,,purchase,2026-04-23 15:39:06.186925
2752,,21,sess_604,view,2026-04-25 19:33:06.186925
2753,1029.0,273,sess_2294,add_to_cart,2026-04-08 21:45:16.186925
2754,889.0,1150,sess_3087,add_to_cart,2025-08-02 12:04:53.186925
2755,860.0,1116,,purchase,2025-07-10 20:24:49.186925
2756,696.0,179,sess_3945,purchase,2025-07-08 22:37:19.186925
2757,,215,sess_2942,view,2025-09-06 11:28:51.186925
2758,821.0,45,sess_1684,view,2025-07-09 12:44:31.186925
2759,225.0,899,sess_2980,view,2026-06-10 18:44:33.186925
2760,1029.0,675,sess_2871,purchase,2026-04-11 11:03:03.186925
2761,1180.0,867,sess_1612,add_to_cart,2026-02-23 23:16:48.186925
2762,508.0,112,sess_434,purchase,2025-11-02 06:44:45.186925
2763,1005.0,416,sess_10,add_to_cart,2025-08-16 16:36:22.186925
2764,275.0,196,sess_2976,add_to_cart,2025-08-05 22:26:49.186925
2765,671.0,1178,sess_3285,add_to_cart,2026-05-22 01:46:30.186925
2766,76.0,667,sess_3685,add_to_cart,2026-01-06 23:54:06.186925
2767,778.0,738,sess_3433,add_to_cart,2026-04-06 10:30:14.186925
2768,249.0,961,sess_125,view,invalid_timestamp
2769,331.0,865,sess_2432,view,2026-01-01 19:12:44.186925
2770,576.0,647,sess_3919,view,2025-12-10 02:12:45.186925
2771,492.0,1133,sess_2542,purchase,2026-02-16 09:43:46.186925
2772,1027.0,212,sess_1087,view,2025-11-26 05:03:28.186925
2773,295.0,178,sess_3882,purchase,2025-11-22 00:42:16.186925
2774,403.0,169,sess_2263,view,2026-03-22 05:29:12.186925
2775,795.0,908,sess_3196,add_to_cart,2025-08-14 12:32:56.186925
2776,1158.0,82,sess_2860,view,2026-02-08 03:58:46.186925
2777,617.0,1084,sess_1977,add_to_cart,2025-12-22 12:22:52.186925
2778,,496,sess_1119,purchase,invalid_timestamp
2779,385.0,987,sess_3598,add_to_cart,2026-05-29 11:13:54.186925
2780,436.0,634,sess_4609,view,2025-09-12 11:19:44.186925
2781,1181.0,774,sess_3987,view,2026-01-09 23:25:09.186925
2782,849.0,808,sess_4406,view,2025-07-25 10:03:52.186925
2783,108.0,1078,sess_989,view,2025-12-28 14:29:53.186925
2784,214.0,28,,view,2026-04-27 14:17:56.186925
2785,835.0,858,sess_3893,purchase,2026-02-19 01:16:41.186925
2786,694.0,193,sess_308,purchase,2025-08-05 05:32:49.186925
2787,4.0,338,sess_1619,add_to_cart,2026-01-18 11:13:27.186925
75,422.0,30,sess_2705,view,2026-04-25 10:42:15.186925
2789,313.0,202,sess_1326,view,2025-10-26 05:51:28.186925
2790,2.0,172,sess_1184,add_to_cart,2026-03-06 14:42:13.186925
2791,535.0,887,sess_965,purchase,2025-08-05 05:40:15.186925
2792,1166.0,637,sess_394,purchase,2026-03-10 14:42:51.186925
2793,946.0,293,sess_3272,view,2025-12-18 15:29:59.186925
2794,669.0,203,sess_4970,add_to_cart,2025-07-29 12:43:32.186925
2795,805.0,920,sess_3428,add_to_cart,2025-10-15 22:30:54.186925
2796,441.0,908,sess_4282,view,2026-03-02 21:47:20.186925
2797,970.0,982,sess_1985,add_to_cart,2026-04-14 09:33:49.186925
2798,214.0,274,sess_552,purchase,2026-04-09 08:30:34.186925
2799,369.0,1052,sess_1493,add_to_cart,2026-02-14 18:08:22.186925
2800,631.0,664,sess_821,view,2025-07-23 11:03:35.186925
2801,,368,sess_2580,view,2025-12-26 12:15:31.186925
2802,1073.0,764,sess_2177,view,2026-05-02 03:09:50.186925
2803,501.0,917,sess_4331,add_to_cart,2026-04-04 11:18:58.186925
2804,1119.0,364,sess_3972,view,2025-11-22 07:47:02.186925
2805,1055.0,819,sess_4087,view,2026-05-23 22:07:02.186925
2806,23.0,377,sess_4041,add_to_cart,2025-09-11 14:14:57.186925
2807,134.0,529,sess_725,add_to_cart,2025-07-27 14:59:00.186925
2808,,1111,,add_to_cart,2026-05-20 02:30:51.186925
2809,963.0,582,sess_1913,add_to_cart,2025-09-08 14:33:25.186925
2810,1188.0,680,sess_2591,add_to_cart,2025-12-17 12:55:42.186925
2811,376.0,786,sess_1092,purchase,2026-03-13 13:40:54.186925
2812,254.0,38,sess_4951,add_to_cart,2026-05-03 18:18:09.186925
2813,46.0,1174,sess_1675,add_to_cart,2026-03-31 07:24:05.186925
2814,427.0,474,,view,2025-11-21 22:44:39.186925
2815,292.0,1188,sess_3663,view,2025-07-15 22:01:51.186925
2816,864.0,1138,sess_2704,purchase,2025-12-08 22:52:59.186925
2817,72.0,239,sess_1545,view,2025-08-29 23:56:22.186925
2818,1187.0,857,sess_1416,add_to_cart,2026-06-10 20:46:07.186925
2819,724.0,56,sess_1440,add_to_cart,2025-09-20 23:38:03.186925
2820,682.0,845,sess_4048,purchase,2025-11-10 18:45:06.186925
2821,1032.0,181,sess_3042,view,2026-02-14 20:53:16.186925
2822,,824,sess_2579,purchase,2025-06-20 03:27:37.186925
2823,885.0,137,sess_4956,view,2025-08-02 23:57:30.186925
2824,,995,sess_684,view,2025-09-10 05:30:32.186925
2825,893.0,651,sess_328,add_to_cart,2025-09-04 22:36:52.186925
2826,921.0,869,,add_to_cart,2026-05-05 13:01:11.186925
2827,36.0,1200,sess_2903,purchase,2025-10-19 10:51:00.186925
2828,1166.0,1166,sess_2027,view,2026-05-07 12:02:22.186925
2829,565.0,227,sess_2208,add_to_cart,2026-03-25 11:02:32.186925
2830,851.0,892,sess_4029,purchase,2026-04-08 22:50:46.186925
2831,364.0,167,sess_4147,add_to_cart,2025-07-30 11:56:36.186925
2832,5.0,825,sess_2583,purchase,2026-01-03 20:05:41.186925
2833,569.0,126,sess_787,view,2026-01-08 09:26:43.186925
2834,167.0,1087,,view,2025-07-08 04:57:23.186925
2835,875.0,256,sess_4615,add_to_cart,2026-04-05 21:34:40.186925
2836,,1024,sess_1109,add_to_cart,2025-09-06 08:20:21.186925
2837,774.0,1105,sess_2291,purchase,2025-12-15 17:39:23.186925
2838,1138.0,953,sess_1586,add_to_cart,2026-05-06 04:08:10.186925
2839,919.0,537,sess_2006,purchase,2026-02-11 01:31:24.186925
2840,,445,sess_2672,view,2026-05-13 01:29:18.186925
2841,856.0,537,sess_3456,purchase,2025-06-17 20:28:28.186925
2842,365.0,969,sess_788,add_to_cart,2025-07-22 10:55:13.186925
2843,1008.0,565,sess_4006,add_to_cart,2025-06-18 02:05:11.186925
2844,505.0,1188,sess_719,view,invalid_timestamp
2845,711.0,68,sess_4387,purchase,2025-11-28 20:45:58.186925
2846,467.0,1109,sess_4974,view,2025-09-10 22:07:44.186925
2847,706.0,884,sess_700,view,2026-05-24 21:32:00.186925
2848,973.0,196,sess_338,purchase,2025-11-16 16:49:50.186925
2849,1177.0,395,sess_3996,purchase,2025-07-04 06:20:01.186925
2850,,446,sess_2066,purchase,2026-05-21 10:49:27.186925
2851,378.0,308,sess_384,add_to_cart,2025-12-22 15:55:40.186925
2852,842.0,527,sess_2839,add_to_cart,2025-10-09 20:52:28.186925
2853,614.0,31,sess_1286,view,2025-12-06 23:08:41.186925
2854,,1149,sess_4935,view,2026-04-22 04:51:07.186925
2855,243.0,841,sess_1382,add_to_cart,2026-02-13 00:17:36.186925
2856,1141.0,988,sess_3524,view,2025-07-06 04:04:09.186925
2857,417.0,793,sess_1293,view,2025-12-27 01:54:43.186925
2858,989.0,964,sess_1174,view,2026-04-07 14:30:08.186925
2859,311.0,669,sess_194,purchase,2026-06-07 23:28:59.186925
2860,732.0,157,sess_4571,view,2025-12-17 13:46:51.186925
2861,755.0,1069,sess_3817,view,2026-04-20 23:21:55.186925
2862,915.0,1011,sess_3295,view,2025-07-26 08:45:53.186925
2863,736.0,809,sess_3775,add_to_cart,2025-12-24 17:17:12.186925
2864,667.0,404,sess_4539,add_to_cart,2026-01-26 17:10:19.186925
2865,360.0,749,sess_2782,view,2026-02-20 12:11:03.186925
2866,1000.0,580,sess_4904,view,2025-12-19 01:43:48.186925
2867,96.0,1124,sess_2071,purchase,2026-03-04 21:36:20.186925
2868,927.0,87,sess_4483,view,2025-11-20 19:30:42.186925
2869,1109.0,645,sess_4669,view,2025-11-02 21:17:40.186925
2870,466.0,937,sess_1258,view,2026-03-17 23:37:45.186925
2871,1150.0,885,sess_625,add_to_cart,2025-12-08 13:33:37.186925
2872,208.0,175,sess_4249,add_to_cart,2025-09-07 14:13:08.186925
2873,752.0,936,sess_3087,purchase,2025-12-25 02:54:51.186925
2874,336.0,939,sess_91,purchase,2026-03-11 13:28:20.186925
2875,237.0,185,sess_147,view,2026-01-27 05:27:23.186925
2876,792.0,190,sess_4512,add_to_cart,2025-08-13 19:56:25.186925
2877,202.0,1182,sess_4057,add_to_cart,2025-09-30 06:23:32.186925
2878,141.0,573,sess_995,view,invalid_timestamp
2879,828.0,466,sess_2920,purchase,2026-03-08 13:37:51.186925
2880,207.0,517,sess_2089,view,2026-05-14 12:54:38.186925
2881,195.0,750,sess_3202,add_to_cart,2025-07-11 20:23:51.186925
2882,682.0,364,sess_1979,add_to_cart,2026-03-19 13:44:40.186925
2883,75.0,392,sess_3976,add_to_cart,2025-07-31 02:27:01.186925
157,353.0,1145,sess_3679,add_to_cart,2025-12-25 11:54:33.186925
2885,209.0,922,sess_162,view,2026-06-04 20:07:39.186925
2886,680.0,819,sess_761,add_to_cart,2025-07-21 15:03:56.186925
2887,504.0,465,sess_1569,view,2026-01-30 22:30:42.186925
2888,1143.0,604,sess_4205,purchase,2025-07-14 02:00:23.186925
2889,221.0,834,sess_2415,view,2025-11-22 23:49:57.186925
2890,328.0,931,sess_1633,purchase,2025-06-15 13:52:25.186925
2891,508.0,396,sess_429,purchase,2026-05-26 06:45:42.186925
2892,432.0,496,sess_809,purchase,2025-09-30 20:09:42.186925
2893,1165.0,887,sess_1720,purchase,2026-02-16 06:07:51.186925
2894,997.0,406,sess_3592,add_to_cart,2025-07-03 03:37:42.186925
2895,99.0,703,sess_2479,add_to_cart,2026-05-07 08:03:41.186925
2896,307.0,1153,sess_1382,view,2026-02-21 02:52:29.186925
2897,483.0,656,sess_3238,view,2026-02-19 22:32:12.186925
2898,,172,sess_2554,add_to_cart,2025-10-08 01:51:44.186925
2899,627.0,1082,sess_1485,purchase,2025-07-12 03:45:02.186925
2900,388.0,1077,sess_2613,purchase,2025-07-06 08:13:32.186925
2901,48.0,58,sess_2712,add_to_cart,2025-12-02 05:36:40.186925
2902,1167.0,99,sess_2181,add_to_cart,2026-04-28 18:48:22.186925
2903,614.0,58,sess_3689,view,2025-08-25 18:41:43.186925
2904,1117.0,808,sess_610,view,2026-04-24 23:31:37.186925
2905,798.0,1123,sess_1885,view,2026-05-23 13:51:42.186925
2906,709.0,543,sess_2971,view,2025-10-01 10:48:16.186925
2907,,48,sess_3660,add_to_cart,2025-07-05 19:16:49.186925
2908,301.0,992,sess_1933,view,2025-07-02 13:03:28.186925
2909,1013.0,526,,purchase,2025-09-08 21:58:16.186925
2910,881.0,1008,,add_to_cart,2026-01-02 22:56:18.186925
2911,635.0,786,sess_1716,view,2025-06-19 05:26:38.186925
2912,359.0,291,sess_1347,purchase,2025-10-19 10:40:55.186925
2913,131.0,625,sess_2996,view,invalid_timestamp
2914,844.0,792,sess_1462,view,2026-02-02 11:20:39.186925
2915,64.0,1092,sess_4327,view,2026-02-22 23:03:55.186925
2916,934.0,241,sess_3149,add_to_cart,2025-12-04 09:40:24.186925
2917,252.0,977,sess_3547,add_to_cart,2025-06-28 15:10:59.186925
76,934.0,18,sess_3998,purchase,2025-11-01 20:53:51.186925
2919,837.0,708,sess_1080,view,2026-01-16 05:58:17.186925
2920,146.0,1070,sess_1644,add_to_cart,2026-03-06 03:06:44.186925
2921,259.0,108,,add_to_cart,2025-10-15 15:53:22.186925
2922,568.0,835,sess_3296,purchase,2025-07-21 18:51:39.186925
2923,995.0,610,sess_3445,purchase,2025-12-29 21:28:31.186925
2924,131.0,380,sess_1292,view,2025-08-04 16:37:26.186925
2925,426.0,515,sess_4836,purchase,2025-11-04 23:07:01.186925
2926,889.0,772,sess_3860,purchase,2025-10-05 22:14:29.186925
2927,585.0,1098,sess_868,add_to_cart,2026-02-07 06:15:11.186925
2928,363.0,552,sess_3168,view,2025-11-09 09:45:47.186925
2929,82.0,1175,sess_3235,purchase,2025-12-24 15:27:31.186925
2930,235.0,162,sess_4316,view,2025-09-30 02:48:57.186925
2931,255.0,1088,sess_3608,add_to_cart,2026-03-05 14:14:27.186925
2932,688.0,858,sess_610,purchase,2025-12-12 05:23:50.186925
2933,327.0,796,sess_1966,add_to_cart,2026-03-28 03:11:14.186925
2934,433.0,1045,sess_3255,purchase,2025-12-31 08:48:17.186925
2935,333.0,102,sess_191,view,2025-10-20 21:57:03.186925
2936,646.0,150,sess_1530,view,2025-06-26 02:45:46.186925
2937,888.0,1045,sess_3024,view,invalid_timestamp
2938,1171.0,69,sess_3994,view,2025-06-17 10:19:46.186925
2939,97.0,1084,sess_3326,view,2025-09-08 23:45:46.186925
2940,445.0,781,sess_4355,view,2025-08-12 15:31:52.186925
2941,212.0,623,sess_3289,add_to_cart,2025-10-15 18:15:43.186925
2942,198.0,1082,,view,2026-04-30 06:55:33.186925
2943,648.0,37,,purchase,2025-10-10 23:41:45.186925
2944,97.0,82,sess_2849,add_to_cart,2026-04-25 18:11:12.186925
2945,527.0,345,sess_2216,purchase,2026-04-29 12:23:43.186925
2946,4.0,57,sess_1955,purchase,2025-09-15 15:18:15.186925
2947,483.0,911,sess_1587,add_to_cart,2026-04-07 06:13:56.186925
2948,1098.0,491,sess_1049,add_to_cart,2025-09-20 23:37:38.186925
2949,164.0,273,sess_3378,view,2025-09-23 23:33:10.186925
2950,565.0,542,sess_473,purchase,2026-01-15 12:51:43.186925
2951,240.0,691,sess_2717,purchase,2026-01-12 21:09:27.186925
191,998.0,871,sess_4374,purchase,invalid_timestamp
2953,975.0,820,sess_662,purchase,2025-07-24 18:40:05.186925
2954,865.0,1024,sess_3394,add_to_cart,2025-08-08 20:45:59.186925
2955,1027.0,731,sess_493,view,2026-02-10 05:57:08.186925
2956,596.0,322,sess_2679,view,2026-04-26 07:21:12.186925
2957,688.0,556,sess_4566,purchase,2025-06-16 18:29:06.186925
23,985.0,537,sess_4541,view,2026-04-21 02:47:54.186925
2959,955.0,966,sess_1608,purchase,2026-05-03 00:33:21.186925
2960,6.0,750,sess_3230,add_to_cart,2025-10-24 01:47:22.186925
2961,559.0,716,sess_2516,add_to_cart,2026-01-31 09:41:30.186925
2962,685.0,832,,add_to_cart,2026-06-05 19:31:13.186925
2963,59.0,727,sess_1234,view,2025-09-24 07:11:23.186925
2964,222.0,906,sess_4620,view,2025-10-16 02:58:04.186925
2965,422.0,869,sess_3403,purchase,2025-06-23 18:56:13.186925
2966,1081.0,961,sess_2922,view,2025-11-22 03:08:35.186925
2967,18.0,1173,sess_4847,view,2025-11-15 05:18:21.186925
2968,380.0,988,sess_4028,view,2025-07-06 21:50:52.186925
2969,162.0,704,sess_419,purchase,2025-06-23 10:05:31.186925
2970,333.0,323,,view,2026-03-25 04:26:18.186925
2971,166.0,219,sess_3698,add_to_cart,2026-02-03 01:55:49.186925
2972,532.0,690,sess_3489,purchase,invalid_timestamp
2973,761.0,392,sess_2156,add_to_cart,2026-03-13 15:03:34.186925
2974,,439,sess_858,view,2026-04-13 10:25:44.186925
2975,525.0,382,sess_1999,purchase,2025-08-31 04:41:58.186925
2976,117.0,204,sess_3432,add_to_cart,2025-07-27 17:09:54.186925
2977,148.0,926,sess_3620,purchase,2026-02-02 10:25:58.186925
2978,991.0,1076,sess_4426,view,2026-01-20 23:44:25.186925
2979,1164.0,571,sess_1107,purchase,2025-06-18 20:23:40.186925
2980,1120.0,154,sess_1515,purchase,2025-12-29 01:00:32.186925
2981,715.0,403,sess_4363,view,2025-08-16 03:57:04.186925
2982,1024.0,404,sess_556,view,2025-10-14 20:16:35.186925
2983,72.0,1055,sess_2755,purchase,2025-10-21 06:03:17.186925
2984,169.0,888,sess_2959,add_to_cart,2025-09-09 00:10:56.186925
2985,338.0,689,sess_267,view,2025-06-24 05:39:58.186925
2986,938.0,98,sess_3461,view,2025-09-05 08:06:48.186925
2987,295.0,837,sess_2484,view,2025-09-23 19:00:50.186925
2988,174.0,1015,sess_3232,add_to_cart,2026-06-10 12:09:46.186925
2989,1127.0,445,sess_620,view,2025-10-30 13:40:15.186925
2990,955.0,792,sess_1537,view,2026-05-10 02:04:13.186925
2991,907.0,793,sess_1697,view,2026-04-21 05:30:41.186925
2992,221.0,745,sess_1576,add_to_cart,2026-05-18 23:08:53.186925
2993,503.0,619,sess_4740,add_to_cart,2026-05-22 20:36:30.186925
2994,654.0,1093,sess_3136,purchase,2026-04-12 10:12:07.186925
2995,45.0,274,,purchase,2026-03-02 01:39:10.186925
2996,725.0,859,sess_1752,add_to_cart,2025-11-19 09:52:53.186925
2997,882.0,733,sess_3369,purchase,invalid_timestamp
2998,435.0,244,sess_4789,add_to_cart,2025-11-21 20:29:30.186925
2999,222.0,412,sess_2157,add_to_cart,2025-07-30 01:40:19.186925
3000,614.0,341,sess_2866,purchase,2025-10-13 23:54:47.186925
3001,64.0,546,sess_1097,purchase,2026-01-22 23:56:21.186925
3002,502.0,425,sess_3840,purchase,2025-10-19 09:46:11.186925
3003,728.0,999,sess_2964,purchase,2025-07-01 13:41:46.186925
3004,198.0,701,sess_4777,purchase,2025-09-26 21:29:39.186925
3005,811.0,74,sess_1559,view,2025-07-31 19:50:54.186925
3006,345.0,1084,sess_4819,add_to_cart,2026-02-27 05:50:02.186925
3007,1165.0,1194,sess_1386,purchase,2025-09-22 03:52:56.186925
3008,445.0,414,sess_4155,purchase,2025-12-14 05:22:22.186925
3009,990.0,127,sess_705,add_to_cart,2025-07-13 18:56:44.186925
3010,431.0,720,sess_1235,purchase,2025-10-02 21:45:24.186925
3011,349.0,353,sess_589,view,2026-04-09 10:15:46.186925
3012,34.0,536,sess_3008,add_to_cart,invalid_timestamp
3013,,379,sess_2434,add_to_cart,2025-12-09 13:44:18.186925
3014,117.0,1194,sess_4045,view,2025-06-16 18:35:49.186925
3015,1127.0,653,sess_80,purchase,2026-04-04 07:25:47.186925
3016,957.0,981,sess_1492,add_to_cart,2026-03-30 06:08:37.186925
3017,537.0,193,sess_822,purchase,2025-09-07 19:04:26.186925
3018,377.0,650,,view,2025-12-06 08:24:21.186925
3019,18.0,145,sess_2961,purchase,2025-11-18 15:59:49.186925
3020,511.0,1137,sess_2323,purchase,2026-01-23 16:35:50.186925
3021,601.0,748,,purchase,2025-11-08 11:26:04.186925
3022,169.0,1117,sess_404,view,2025-12-10 09:11:38.186925
3023,486.0,859,sess_230,add_to_cart,2025-12-20 19:48:50.186925
3024,,647,sess_2914,add_to_cart,2026-06-11 08:06:12.186925
3025,84.0,1145,sess_1329,add_to_cart,2026-05-29 00:47:55.186925
3026,19.0,931,sess_2712,view,2025-09-14 12:18:58.186925
3027,1120.0,358,sess_3533,view,2026-01-29 22:14:54.186925
3028,535.0,725,sess_2133,add_to_cart,2025-10-23 18:50:57.186925
3029,602.0,887,sess_1031,add_to_cart,2026-01-07 06:53:42.186925
3030,1042.0,832,sess_903,purchase,invalid_timestamp
3031,712.0,126,sess_750,purchase,2025-06-16 10:18:39.186925
3032,1193.0,1179,sess_190,purchase,2026-03-21 00:14:34.186925
3033,735.0,272,sess_756,view,2026-01-27 12:27:10.186925
3034,1045.0,623,sess_519,purchase,2025-06-13 05:20:35.186925
3035,763.0,1152,sess_2840,view,2025-06-19 06:14:23.186925
3036,485.0,637,,purchase,2025-07-01 14:56:53.186925
3037,,693,sess_2586,view,2025-06-26 11:44:16.186925
3038,1168.0,54,sess_1924,add_to_cart,2026-02-10 10:18:02.186925
3039,19.0,1078,sess_4274,purchase,2025-12-01 18:46:56.186925
3040,736.0,498,sess_1150,view,2025-12-27 22:47:56.186925
3041,105.0,833,sess_3475,view,2025-12-29 09:06:11.186925
3042,655.0,922,sess_3234,purchase,2025-09-21 15:45:22.186925
3043,1038.0,612,sess_3566,add_to_cart,2025-12-27 03:55:41.186925
3044,733.0,656,sess_4752,view,2025-10-10 10:28:23.186925
3045,95.0,231,sess_1430,add_to_cart,2026-01-19 21:10:00.186925
3046,426.0,1095,sess_1202,add_to_cart,2025-12-05 10:43:59.186925
3047,,30,sess_1482,add_to_cart,2026-05-02 01:42:10.186925
3048,229.0,325,sess_1726,view,2026-02-08 11:30:36.186925
3049,938.0,1016,sess_1876,view,2025-09-28 10:57:07.186925
3050,761.0,753,sess_1928,add_to_cart,2026-04-26 06:15:49.186925
3051,275.0,422,sess_2148,view,2025-07-20 12:38:28.186925
3052,359.0,791,sess_1067,view,2025-06-22 22:43:56.186925
3053,689.0,412,sess_3962,add_to_cart,2025-09-24 15:08:48.186925
3054,1097.0,847,sess_2068,add_to_cart,2026-05-25 14:00:16.186925
3055,164.0,778,sess_3971,add_to_cart,2025-07-12 20:53:56.186925
3056,1182.0,1044,sess_3973,view,2025-12-24 08:06:34.186925
3057,1107.0,809,sess_1109,purchase,2025-11-24 10:55:11.186925
3058,780.0,1050,sess_750,purchase,2026-05-23 13:12:09.186925
